RACE_NUMBER,DISTANCE,TIME,PARTIAL,PACE,NAME,GENDER,OFFICIAL_POSITION,POSITION_GROUPING,PACE_DATETIME,TIME_DATETIME,PARTIAL_DATETIME
11127,35K,2:12:37,0:19:04,"3,49","LECH, ERICA",F,75,Top 25,2023-12-03T00:03:49,2023-12-03T02:12:37,2023-12-03T00:19:04
11127,40K,2:31:31,0:18:54,"3,47","LECH, ERICA",F,75,Top 25,2023-12-03T00:03:47,2023-12-03T02:31:31,2023-12-03T00:18:54
11127,META,2:39:40,0:08:09,"3,43","LECH, ERICA",F,75,Top 25,2023-12-03T00:03:43,2023-12-03T02:39:40,2023-12-03T00:08:09
2675,5K,0:19:14,0:19:14,"0,00","LE CORRE, MAÏWENN",F,76,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:14,2023-12-03T00:19:14
2675,10K,0:37:53,0:18:39,"3,44","LE CORRE, MAÏWENN",F,76,Top 25,2023-12-03T00:03:44,2023-12-03T00:37:53,2023-12-03T00:18:39
2675,15K,0:56:33,0:18:41,"3,44","LE CORRE, MAÏWENN",F,76,Top 25,2023-12-03T00:03:44,2023-12-03T00:56:33,2023-12-03T00:18:41
2675,20K,"","","","LE CORRE, MAÏWENN",F,76,Top 25,,,
2675,Half,"","","","LE CORRE, MAÏWENN",F,76,Top 25,,,
2675,25K,"","","","LE CORRE, MAÏWENN",F,76,Top 25,,,
2675,30K,"","","","LE CORRE, MAÏWENN",F,76,Top 25,,,
2675,35K,"","","","LE CORRE, MAÏWENN",F,76,Top 25,,,
2675,40K,"","","","LE CORRE, MAÏWENN",F,76,Top 25,,,
2675,META,2:39:40,"","","LE CORRE, MAÏWENN",F,76,Top 25,,2023-12-03T02:39:40,
3782,5K,0:19:14,0:19:14,"0,00","SHORT, SARAH",F,77,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:14,2023-12-03T00:19:14
3782,10K,0:38:06,0:18:52,"3,46","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:46,2023-12-03T00:38:06,2023-12-03T00:18:52
3782,15K,0:57:03,0:18:56,"3,47","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:47,2023-12-03T00:57:03,2023-12-03T00:18:56
3782,20K,1:16:02,0:19:00,"3,48","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:48,2023-12-03T01:16:02,2023-12-03T00:19:00
3782,Half,1:20:09,0:04:06,"3,44","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:44,2023-12-03T01:20:09,2023-12-03T00:04:06
3782,25K,1:34:58,0:18:55,"3,47","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:47,2023-12-03T01:34:58,2023-12-03T00:18:55
3782,30K,1:54:07,0:19:10,"3,50","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:50,2023-12-03T01:54:07,2023-12-03T00:19:10
3782,35K,2:13:13,0:19:06,"3,49","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:49,2023-12-03T02:13:13,2023-12-03T00:19:06
3782,40K,2:31:57,0:18:44,"3,45","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:45,2023-12-03T02:31:57,2023-12-03T00:18:44
3782,META,2:39:51,0:07:53,"3,35","SHORT, SARAH",F,77,Top 25,2023-12-03T00:03:35,2023-12-03T02:39:51,2023-12-03T00:07:53
331,5K,0:18:50,0:18:50,"0,00","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:00:00,2023-12-03T00:18:50,2023-12-03T00:18:50
331,10K,0:37:48,0:18:58,"3,48","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:48,2023-12-03T00:37:48,2023-12-03T00:18:58
331,15K,0:56:42,0:18:54,"3,47","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:47,2023-12-03T00:56:42,2023-12-03T00:18:54
331,20K,1:15:24,0:18:41,"3,44","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:44,2023-12-03T01:15:24,2023-12-03T00:18:41
331,Half,1:19:33,0:04:09,"3,47","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:47,2023-12-03T01:19:33,2023-12-03T00:04:09
331,25K,1:34:20,0:18:56,"3,47","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:47,2023-12-03T01:34:20,2023-12-03T00:18:56
331,30K,1:53:08,0:18:48,"3,46","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:46,2023-12-03T01:53:08,2023-12-03T00:18:48
331,35K,2:12:17,0:19:10,"3,50","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:50,2023-12-03T02:12:17,2023-12-03T00:19:10
331,40K,2:31:47,0:19:30,"3,54","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:54,2023-12-03T02:31:47,2023-12-03T00:19:30
331,META,2:40:15,0:08:26,"3,51","HOWARTH, ABIGAIL",F,78,Top 25,2023-12-03T00:03:51,2023-12-03T02:40:15,2023-12-03T00:08:26
388,5K,0:18:58,0:18:58,"0,00","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:00:00,2023-12-03T00:18:58,2023-12-03T00:18:58
388,10K,0:37:47,0:18:48,"3,46","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:46,2023-12-03T00:37:47,2023-12-03T00:18:48
388,15K,0:56:40,0:18:54,"3,47","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:47,2023-12-03T00:56:40,2023-12-03T00:18:54
388,20K,1:15:19,0:18:39,"3,44","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:44,2023-12-03T01:15:19,2023-12-03T00:18:39
388,Half,1:19:26,0:04:07,"3,45","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:45,2023-12-03T01:19:26,2023-12-03T00:04:07
388,25K,1:34:11,0:18:52,"3,46","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:46,2023-12-03T01:34:11,2023-12-03T00:18:52
388,30K,1:53:13,0:19:02,"3,48","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:48,2023-12-03T01:53:13,2023-12-03T00:19:02
388,35K,2:12:40,0:19:27,"3,53","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:53,2023-12-03T02:12:40,2023-12-03T00:19:27
388,40K,2:31:55,0:19:15,"3,51","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:51,2023-12-03T02:31:55,2023-12-03T00:19:15
388,META,2:40:16,0:08:20,"3,48","BIRCH, ANNIE",F,79,Top 25,2023-12-03T00:03:48,2023-12-03T02:40:16,2023-12-03T00:08:20
3527,5K,0:19:04,0:19:04,"0,00","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:04,2023-12-03T00:19:04
3527,10K,0:38:08,0:19:04,"3,49","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:49,2023-12-03T00:38:08,2023-12-03T00:19:04
3527,15K,0:57:09,0:19:01,"3,48","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:48,2023-12-03T00:57:09,2023-12-03T00:19:01
3527,20K,1:16:05,0:18:56,"3,47","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:47,2023-12-03T01:16:05,2023-12-03T00:18:56
3527,Half,1:20:15,0:04:11,"3,49","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:49,2023-12-03T01:20:15,2023-12-03T00:04:11
3527,25K,1:35:09,0:19:05,"3,49","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:49,2023-12-03T01:35:09,2023-12-03T00:19:05
3527,30K,1:54:11,0:19:01,"3,48","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:48,2023-12-03T01:54:11,2023-12-03T00:19:01
3527,35K,2:13:21,0:19:11,"3,50","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:50,2023-12-03T02:13:21,2023-12-03T00:19:11
3527,40K,2:32:12,0:18:50,"3,46","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:46,2023-12-03T02:32:12,2023-12-03T00:18:50
3527,META,2:40:13,0:08:01,"3,39","GUSTAFSSON, MOA",F,80,Top 25,2023-12-03T00:03:39,2023-12-03T02:40:13,2023-12-03T00:08:01
305,5K,0:18:51,0:18:51,"0,00","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:00:00,2023-12-03T00:18:51,2023-12-03T00:18:51
305,10K,0:37:50,0:18:58,"3,48","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:48,2023-12-03T00:37:50,2023-12-03T00:18:58
305,15K,0:56:43,0:18:54,"3,47","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:47,2023-12-03T00:56:43,2023-12-03T00:18:54
305,20K,1:15:23,0:18:39,"3,44","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:44,2023-12-03T01:15:23,2023-12-03T00:18:39
305,Half,1:19:29,0:04:07,"3,45","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:45,2023-12-03T01:19:29,2023-12-03T00:04:07
305,25K,1:34:11,0:18:49,"3,46","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:46,2023-12-03T01:34:11,2023-12-03T00:18:49
305,30K,1:52:59,0:18:47,"3,45","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:45,2023-12-03T01:52:59,2023-12-03T00:18:47
305,35K,2:12:06,0:19:07,"3,49","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:49,2023-12-03T02:12:06,2023-12-03T00:19:07
305,40K,2:31:33,0:19:27,"3,53","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:03:53,2023-12-03T02:31:33,2023-12-03T00:19:27
305,META,2:40:26,0:08:53,"4,03","HOUCHELL, EMMA",F,81,Top 25,2023-12-03T00:04:03,2023-12-03T02:40:26,2023-12-03T00:08:53
3080,5K,0:19:28,0:19:28,"0,00","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:28,2023-12-03T00:19:28
3080,10K,0:38:28,0:19:01,"3,48","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:48,2023-12-03T00:38:28,2023-12-03T00:19:01
3080,15K,0:57:34,0:19:05,"3,49","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:49,2023-12-03T00:57:34,2023-12-03T00:19:05
3080,20K,1:16:32,0:18:59,"3,48","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:48,2023-12-03T01:16:32,2023-12-03T00:18:59
3080,Half,1:20:43,0:04:10,"3,48","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:48,2023-12-03T01:20:43,2023-12-03T00:04:10
3080,25K,1:35:37,0:19:04,"3,49","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:49,2023-12-03T01:35:37,2023-12-03T00:19:04
3080,30K,1:54:24,0:18:47,"3,45","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:45,2023-12-03T01:54:24,2023-12-03T00:18:47
3080,35K,2:13:25,0:19:01,"3,48","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:48,2023-12-03T02:13:25,2023-12-03T00:19:01
3080,40K,2:32:16,0:18:52,"3,46","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:46,2023-12-03T02:32:16,2023-12-03T00:18:52
3080,META,2:40:22,0:08:04,"3,41","JACOBS, CLAIRE",F,82,Top 25,2023-12-03T00:03:41,2023-12-03T02:40:22,2023-12-03T00:08:04
2717,5K,0:19:14,0:19:14,"0,00","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:14,2023-12-03T00:19:14
2717,10K,0:38:33,0:19:18,"3,52","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:52,2023-12-03T00:38:33,2023-12-03T00:19:18
2717,15K,0:57:55,0:19:23,"3,53","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:53,2023-12-03T00:57:55,2023-12-03T00:19:23
2717,20K,1:16:55,0:18:59,"3,48","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:48,2023-12-03T01:16:55,2023-12-03T00:18:59
2717,Half,1:21:09,0:04:15,"3,52","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:52,2023-12-03T01:21:09,2023-12-03T00:04:15
2717,25K,1:36:02,0:19:08,"3,50","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:50,2023-12-03T01:36:02,2023-12-03T00:19:08
2717,30K,1:54:53,0:18:50,"3,46","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:46,2023-12-03T01:54:53,2023-12-03T00:18:50
2717,35K,2:13:58,0:19:06,"3,49","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:49,2023-12-03T02:13:58,2023-12-03T00:19:06
2717,40K,2:33:07,0:19:09,"3,50","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:50,2023-12-03T02:33:07,2023-12-03T00:19:09
2717,META,2:41:23,0:08:15,"3,46","JULIANNA, NAGY",F,83,Top 25,2023-12-03T00:03:46,2023-12-03T02:41:23,2023-12-03T00:08:15
1207,5K,"","","","PARAGE, FRANÇOISE",F,84,Top 25,,,
1207,10K,0:38:06,"","","PARAGE, FRANÇOISE",F,84,Top 25,,2023-12-03T00:38:06,
1207,15K,"","","","PARAGE, FRANÇOISE",F,84,Top 25,,,
1207,20K,1:16:28,"","","PARAGE, FRANÇOISE",F,84,Top 25,,2023-12-03T01:16:28,
1207,Half,"","","","PARAGE, FRANÇOISE",F,84,Top 25,,,
1207,25K,1:35:36,0:19:08,"3,50","PARAGE, FRANÇOISE",F,84,Top 25,2023-12-03T00:03:50,2023-12-03T01:35:36,2023-12-03T00:19:08
1207,30K,1:54:44,0:19:08,"3,50","PARAGE, FRANÇOISE",F,84,Top 25,2023-12-03T00:03:50,2023-12-03T01:54:44,2023-12-03T00:19:08
1207,35K,2:14:08,0:19:23,"3,53","PARAGE, FRANÇOISE",F,84,Top 25,2023-12-03T00:03:53,2023-12-03T02:14:08,2023-12-03T00:19:23
1207,40K,"","","","PARAGE, FRANÇOISE",F,84,Top 25,,,
1207,META,2:41:58,"","","PARAGE, FRANÇOISE",F,84,Top 25,,2023-12-03T02:41:58,
310,5K,0:18:27,0:18:27,"0,00","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:00:00,2023-12-03T00:18:27,2023-12-03T00:18:27
310,10K,0:36:57,0:18:29,"3,42","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:42,2023-12-03T00:36:57,2023-12-03T00:18:29
310,15K,0:55:36,0:18:40,"3,44","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:44,2023-12-03T00:55:36,2023-12-03T00:18:40
310,20K,1:14:21,0:18:44,"3,45","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:45,2023-12-03T01:14:21,2023-12-03T00:18:44
310,Half,1:18:32,0:04:11,"3,49","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:49,2023-12-03T01:18:32,2023-12-03T00:04:11
310,25K,1:33:48,0:19:27,"3,53","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:53,2023-12-03T01:33:48,2023-12-03T00:19:27
310,30K,1:53:15,0:19:28,"3,54","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:54,2023-12-03T01:53:15,2023-12-03T00:19:28
310,35K,2:13:17,0:20:02,"4,00","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:04:00,2023-12-03T02:13:17,2023-12-03T00:20:02
310,40K,2:33:45,0:20:27,"4,05","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:04:05,2023-12-03T02:33:45,2023-12-03T00:20:27
310,META,2:42:16,0:08:31,"3,53","OPLAND, KRISTIN WAAKTAAR",F,85,Top 25,2023-12-03T00:03:53,2023-12-03T02:42:16,2023-12-03T00:08:31
3502,5K,0:19:06,0:19:06,"0,00","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:06,2023-12-03T00:19:06
3502,10K,0:37:15,0:18:08,"3,38","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:38,2023-12-03T00:37:15,2023-12-03T00:18:08
3502,15K,0:55:56,0:18:41,"3,44","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:44,2023-12-03T00:55:56,2023-12-03T00:18:41
3502,20K,1:14:37,0:18:42,"3,44","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:44,2023-12-03T01:14:37,2023-12-03T00:18:42
3502,Half,1:18:46,0:04:08,"3,46","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:46,2023-12-03T01:18:46,2023-12-03T00:04:08
3502,25K,1:33:43,0:19:05,"3,49","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:49,2023-12-03T01:33:43,2023-12-03T00:19:05
3502,30K,1:53:04,0:19:21,"3,52","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:52,2023-12-03T01:53:04,2023-12-03T00:19:21
3502,35K,"","","","ELLIOTT, JESSICA",F,86,Top 25,,,
3502,40K,2:33:24,"","","ELLIOTT, JESSICA",F,86,Top 25,,2023-12-03T02:33:24,
3502,META,2:42:09,0:08:45,"3,59","ELLIOTT, JESSICA",F,86,Top 25,2023-12-03T00:03:59,2023-12-03T02:42:09,2023-12-03T00:08:45
2680,5K,0:19:22,0:19:22,"0,00","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:22,2023-12-03T00:19:22
2680,10K,0:38:39,0:19:17,"3,51","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:51,2023-12-03T00:38:39,2023-12-03T00:19:17
2680,15K,0:58:09,0:19:31,"3,54","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:54,2023-12-03T00:58:09,2023-12-03T00:19:31
2680,20K,1:17:37,0:19:27,"3,53","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:53,2023-12-03T01:17:37,2023-12-03T00:19:27
2680,Half,1:21:50,0:04:13,"3,51","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:51,2023-12-03T01:21:50,2023-12-03T00:04:13
2680,25K,1:36:54,0:19:17,"3,51","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:51,2023-12-03T01:36:54,2023-12-03T00:19:17
2680,30K,1:56:03,0:19:09,"3,50","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:50,2023-12-03T01:56:03,2023-12-03T00:19:09
2680,35K,2:15:18,0:19:16,"3,51","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:51,2023-12-03T02:15:18,2023-12-03T00:19:16
2680,40K,2:34:14,0:18:56,"3,47","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:47,2023-12-03T02:34:14,2023-12-03T00:18:56
2680,META,2:42:12,0:07:57,"3,37","OLSEN, STINE KATRINE BAEKGAARD",F,87,Top 25,2023-12-03T00:03:37,2023-12-03T02:42:12,2023-12-03T00:07:57
4516,5K,0:19:34,0:19:34,"0,00","COSTE, MANON",F,88,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:34,2023-12-03T00:19:34
4516,10K,0:38:50,0:19:17,"3,51","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:51,2023-12-03T00:38:50,2023-12-03T00:19:17
4516,15K,0:58:14,0:19:24,"3,53","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:53,2023-12-03T00:58:14,2023-12-03T00:19:24
4516,20K,1:17:36,0:19:21,"3,52","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:52,2023-12-03T01:17:36,2023-12-03T00:19:21
4516,Half,1:21:47,0:04:12,"3,50","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:50,2023-12-03T01:21:47,2023-12-03T00:04:12
4516,25K,1:36:53,0:19:18,"3,52","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:52,2023-12-03T01:36:53,2023-12-03T00:19:18
4516,30K,1:56:03,0:19:09,"3,50","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:50,2023-12-03T01:56:03,2023-12-03T00:19:09
4516,35K,2:15:18,0:19:16,"3,51","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:51,2023-12-03T02:15:18,2023-12-03T00:19:16
4516,40K,2:34:14,0:18:55,"3,47","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:47,2023-12-03T02:34:14,2023-12-03T00:18:55
4516,META,2:42:26,0:08:11,"3,44","COSTE, MANON",F,88,Top 25,2023-12-03T00:03:44,2023-12-03T02:42:26,2023-12-03T00:08:11
374,5K,0:17:14,0:17:14,"0,00","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:14,2023-12-03T00:17:14
374,10K,0:34:26,0:17:12,"3,26","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:03:26,2023-12-03T00:34:26,2023-12-03T00:17:12
374,15K,0:51:38,0:17:11,"3,26","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:03:26,2023-12-03T00:51:38,2023-12-03T00:17:11
374,20K,1:08:52,0:17:15,"3,27","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:03:27,2023-12-03T01:08:52,2023-12-03T00:17:15
374,Half,1:12:42,0:03:50,"3,30","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:03:30,2023-12-03T01:12:42,2023-12-03T00:03:50
374,25K,1:26:21,0:17:28,"3,30","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:03:30,2023-12-03T01:26:21,2023-12-03T00:17:28
374,30K,1:44:55,0:18:35,"3,43","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:03:43,2023-12-03T01:44:55,2023-12-03T00:18:35
374,35K,2:07:25,0:22:30,"4,30","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:04:30,2023-12-03T02:07:25,2023-12-03T00:22:30
374,40K,2:32:12,0:24:47,"4,57","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:04:57,2023-12-03T02:32:12,2023-12-03T00:24:47
374,META,2:42:46,0:10:33,"4,48","GRAZIELE, ZARRI",F,89,Top 25,2023-12-03T00:04:48,2023-12-03T02:42:46,2023-12-03T00:10:33
4030,5K,0:19:52,0:19:52,"0,00","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:00:00,2023-12-03T00:19:52,2023-12-03T00:19:52
4030,10K,0:39:15,0:19:22,"3,52","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:52,2023-12-03T00:39:15,2023-12-03T00:19:22
4030,15K,0:58:32,0:19:17,"3,51","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:51,2023-12-03T00:58:32,2023-12-03T00:19:17
4030,20K,1:17:47,0:19:16,"3,51","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:51,2023-12-03T01:17:47,2023-12-03T00:19:16
4030,Half,1:22:02,0:04:14,"3,52","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:52,2023-12-03T01:22:02,2023-12-03T00:04:14
4030,25K,1:37:00,0:19:12,"3,50","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:50,2023-12-03T01:37:00,2023-12-03T00:19:12
4030,30K,1:56:09,0:19:09,"3,50","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:50,2023-12-03T01:56:09,2023-12-03T00:19:09
4030,35K,2:15:24,0:19:15,"3,51","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:51,2023-12-03T02:15:24,2023-12-03T00:19:15
4030,40K,2:34:23,0:18:59,"3,48","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:48,2023-12-03T02:34:23,2023-12-03T00:18:59
4030,META,2:42:38,0:08:14,"3,45","FORBES-SMITH, SARAH",F,90,Top 25,2023-12-03T00:03:45,2023-12-03T02:42:38,2023-12-03T00:08:14
330,5K,0:18:46,0:18:46,"0,00","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:00:00,2023-12-03T00:18:46,2023-12-03T00:18:46
330,10K,0:37:30,0:18:43,"3,45","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:03:45,2023-12-03T00:37:30,2023-12-03T00:18:43
330,15K,0:56:14,0:18:45,"3,45","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:03:45,2023-12-03T00:56:14,2023-12-03T00:18:45
330,20K,1:14:52,0:18:37,"3,43","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:03:43,2023-12-03T01:14:52,2023-12-03T00:18:37
330,Half,1:19:01,0:04:09,"3,47","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:03:47,2023-12-03T01:19:01,2023-12-03T00:04:09
330,25K,1:33:57,0:19:05,"3,49","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:03:49,2023-12-03T01:33:57,2023-12-03T00:19:05
330,30K,1:53:31,0:19:34,"3,55","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:03:55,2023-12-03T01:53:31,2023-12-03T00:19:34
330,35K,2:13:54,0:20:23,"4,05","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:04:05,2023-12-03T02:13:54,2023-12-03T00:20:23
330,40K,2:34:37,0:20:44,"4,09","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:04:09,2023-12-03T02:34:37,2023-12-03T00:20:44
330,META,2:43:28,0:08:49,"4,01","CHAUME, ANNE-SOPHIE",F,91,Top 25,2023-12-03T00:04:01,2023-12-03T02:43:28,2023-12-03T00:08:49
290,5K,0:18:27,0:18:27,"0,00","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:00:00,2023-12-03T00:18:27,2023-12-03T00:18:27
290,10K,0:36:52,0:18:25,"3,41","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:03:41,2023-12-03T00:36:52,2023-12-03T00:18:25
290,15K,0:55:25,0:18:33,"3,43","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:03:43,2023-12-03T00:55:25,2023-12-03T00:18:33
290,20K,1:13:54,0:18:29,"3,42","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:03:42,2023-12-03T01:13:54,2023-12-03T00:18:29
290,Half,1:18:01,0:04:06,"3,44","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:03:44,2023-12-03T01:18:01,2023-12-03T00:04:06
290,25K,1:32:57,0:19:03,"3,49","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:03:49,2023-12-03T01:32:57,2023-12-03T00:19:03
290,30K,1:53:02,0:20:05,"4,01","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:04:01,2023-12-03T01:53:02,2023-12-03T00:20:05
290,35K,2:14:06,0:21:03,"4,13","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:04:13,2023-12-03T02:14:06,2023-12-03T00:21:03
290,40K,2:34:48,0:20:42,"4,08","POPADIAK, BEATA",F,92,Top 25,2023-12-03T00:04:08,2023-12-03T02:34:48,2023-12-03T00:20:42
