RACE NUMBER,DISTANCE,TIEMPO,PARTIAL,PACE
691,20K,1:05:53,0:16:26,"3,17"
691,Half,1:09:33,0:03:40,"3,21"
691,25K,"",0:16:34,"3,19"
691,30K,1:38:44,0:16:18,"3,16"
691,35K,"","",""
691,40K,"","",""
691,META,2:18:15,"",""
21234,5K,0:31:45,0:31:45,"0,00"
21234,10K,"","",""
21234,15K,"","",""
21234,20K,0:45:43,"",""
21234,Half,0:52:22,0:06:40,"6,05"
21234,25K,1:19:23,0:33:40,"6,44"
21234,30K,"","",""
21234,35K,"","",""
21234,40K,"","",""
21234,META,2:18:08,"",""
602,5K,0:16:10,0:16:10,"0,00"
602,10K,0:32:24,0:16:15,"3,15"
602,15K,0:48:47,0:16:23,"3,17"
602,20K,1:05:10,0:16:23,"3,17"
602,Half,1:08:45,0:03:34,"3,15"
602,25K,1:21:37,0:16:27,"3,17"
602,30K,1:38:08,0:16:30,"3,18"
602,35K,1:54:46,0:16:39,"3,20"
602,40K,2:11:17,0:16:31,"3,18"
602,META,2:18:28,0:07:10,"3,16"
480,5K,0:16:11,0:16:11,"0,00"
480,10K,0:32:26,0:16:14,"3,15"
480,15K,0:48:44,0:16:19,"3,16"
480,20K,1:05:02,0:16:17,"3,15"
480,Half,1:08:40,0:03:38,"3,19"
480,25K,1:21:42,0:16:40,"3,20"
480,30K,1:38:27,0:16:46,"3,21"
480,35K,1:55:18,0:16:50,"3,22"
480,40K,2:11:41,0:16:24,"3,17"
480,META,2:18:45,0:07:03,"3,13"
157,5K,0:15:11,0:15:11,"0,00"
157,10K,0:30:16,0:15:06,"3,01"
157,15K,0:45:29,0:15:13,"3,03"
157,20K,1:00:40,0:15:10,"3,02"
157,Half,1:04:02,0:03:22,"3,04"
157,25K,1:16:07,0:15:28,"3,06"
157,30K,1:32:24,0:16:16,"3,15"
157,35K,1:49:46,0:17:22,"3,28"
157,40K,2:09:19,0:19:33,"3,55"
157,META,2:18:47,0:09:28,"4,19"
558,5K,0:16:10,0:16:10,"0,00"
558,10K,0:32:22,0:16:11,"3,14"
558,15K,0:48:39,0:16:17,"3,15"
558,20K,1:04:47,0:16:08,"3,14"
558,Half,1:08:23,0:03:36,"3,17"
558,25K,1:20:59,0:16:12,"3,14"
558,30K,1:37:24,0:16:25,"3,17"
558,35K,1:54:40,0:17:16,"3,27"
558,40K,2:11:33,0:16:53,"3,23"
558,META,2:18:46,0:07:13,"3,17"
127,5K,0:16:05,0:16:05,"0,00"
127,10K,0:32:23,0:16:19,"3,16"
127,15K,0:48:39,0:16:16,"3,15"
127,20K,1:04:43,0:16:03,"3,13"
127,Half,1:08:19,0:03:36,"3,17"
127,25K,1:21:00,0:16:17,"3,15"
127,30K,1:37:23,0:16:24,"3,17"
127,35K,1:54:21,0:16:57,"3,23"
127,40K,2:11:22,0:17:01,"3,24"
127,META,2:18:51,0:07:29,"3,25"
572,5K,0:16:31,0:16:31,"0,00"
572,10K,0:32:57,0:16:27,"3,17"
572,15K,0:49:27,0:16:30,"3,18"
572,20K,1:05:54,0:16:26,"3,17"
572,Half,1:09:35,0:03:42,"3,22"
572,25K,1:22:30,0:16:36,"3,19"
572,30K,1:39:06,0:16:36,"3,19"
572,35K,1:55:52,0:16:47,"3,21"
572,40K,2:11:57,0:16:05,"3,13"
572,META,2:18:57,0:06:59,"3,11"
542,5K,0:16:10,0:16:10,"0,00"
542,10K,0:32:23,0:16:13,"3,15"
542,15K,0:48:37,0:16:14,"3,15"
542,20K,1:04:41,0:16:05,"3,13"
542,Half,1:08:16,0:03:35,"3,16"
542,25K,1:20:59,0:16:17,"3,15"
542,30K,1:37:26,0:16:27,"3,17"
542,35K,1:54:24,0:16:58,"3,24"
542,40K,2:11:27,0:17:03,"3,25"
542,META,2:19:00,0:07:34,"3,27"
409,5K,0:16:30,0:16:30,"0,00"
409,10K,0:32:56,0:16:27,"3,17"
409,15K,0:49:26,0:16:29,"3,18"
409,20K,1:05:53,0:16:28,"3,18"
409,Half,1:09:35,0:03:41,"3,21"
409,25K,1:22:29,0:16:35,"3,19"
409,30K,1:39:05,0:16:36,"3,19"
409,35K,1:55:55,0:16:50,"3,22"
409,40K,2:12:13,0:16:19,"3,16"
409,META,2:19:10,0:06:56,"3,10"
428,5K,0:16:33,0:16:33,"0,00"
428,10K,0:33:00,0:16:28,"3,18"
428,15K,0:49:28,0:16:27,"3,17"
428,20K,1:05:55,0:16:28,"3,18"
428,Half,1:09:36,0:03:40,"3,21"
428,25K,1:22:25,0:16:30,"3,18"
428,30K,1:38:48,0:16:23,"3,17"
428,35K,1:55:15,0:16:26,"3,17"
428,40K,2:11:52,0:16:38,"3,20"
428,META,2:19:18,0:07:25,"3,23"
163,5K,0:16:03,0:16:03,"0,00"
163,10K,0:32:22,0:16:19,"3,16"
163,15K,0:48:38,0:16:15,"3,15"
163,20K,1:04:42,0:16:05,"3,13"
163,Half,1:08:17,0:03:35,"3,16"
163,25K,1:21:00,0:16:18,"3,16"
163,30K,1:37:22,0:16:21,"3,16"
163,35K,1:54:23,0:17:02,"3,24"
163,40K,2:11:36,0:17:13,"3,27"
163,META,2:19:18,0:07:41,"3,30"
2295,5K,0:16:32,0:16:32,"0,00"
2295,10K,0:32:58,0:16:26,"3,17"
2295,15K,0:49:28,0:16:30,"3,18"
2295,20K,1:05:55,0:16:26,"3,17"
2295,Half,1:09:35,0:03:40,"3,21"
2295,25K,1:22:31,0:16:37,"3,19"
2295,30K,1:39:06,0:16:35,"3,19"
2295,35K,1:55:54,0:16:48,"3,22"
2295,40K,2:12:14,0:16:20,"3,16"
2295,META,2:19:18,0:07:03,"3,13"
105,5K,0:15:41,0:15:41,"0,00"
105,10K,0:31:37,0:15:56,"3,11"
105,15K,0:47:37,0:16:00,"3,12"
105,20K,1:03:42,0:16:05,"3,13"
105,Half,1:07:18,0:03:36,"3,17"
105,25K,1:20:07,0:16:26,"3,17"
105,30K,1:36:20,0:16:12,"3,14"
105,35K,1:53:01,0:16:41,"3,20"
105,40K,2:11:04,0:18:03,"3,37"
105,META,2:19:34,0:08:30,"3,52"
126,5K,0:16:12,0:16:12,"0,00"
126,10K,0:32:24,0:16:11,"3,14"
126,15K,0:48:39,0:16:15,"3,15"
126,20K,1:04:54,0:16:16,"3,15"
126,Half,1:08:32,0:03:37,"3,18"
126,25K,1:21:29,0:16:35,"3,19"
126,30K,1:38:05,0:16:36,"3,19"
126,35K,1:55:04,0:16:58,"3,24"
126,40K,2:12:02,0:16:59,"3,24"
126,META,2:19:34,0:07:31,"3,25"
778,5K,0:16:31,0:16:31,"0,00"
778,10K,0:32:58,0:16:28,"3,18"
778,15K,0:49:29,0:16:30,"3,18"
778,20K,1:05:51,0:16:22,"3,16"
778,Half,1:09:30,0:03:39,"3,20"
778,25K,1:22:25,0:16:35,"3,19"
778,30K,1:38:58,0:16:33,"3,19"
778,35K,1:55:39,0:16:41,"3,20"
778,40K,2:12:21,0:16:41,"3,20"
778,META,2:19:42,0:07:21,"3,21"
735,5K,0:16:32,0:16:32,"0,00"
735,10K,0:33:08,0:16:36,"3,19"
735,15K,0:49:51,0:16:43,"3,21"
735,20K,1:06:28,0:16:38,"3,20"
735,Half,1:10:10,0:03:41,"3,21"
735,25K,1:23:14,0:16:45,"3,21"
735,30K,1:39:56,0:16:43,"3,21"
735,35K,1:56:39,0:16:42,"3,20"
735,40K,2:12:42,0:16:04,"3,13"
735,META,2:19:40,0:06:57,"3,10"
463,5K,0:16:32,0:16:32,"0,00"
463,10K,0:33:00,0:16:27,"3,17"
463,15K,0:49:31,0:16:32,"3,18"
463,20K,1:06:02,0:16:30,"3,18"
463,Half,1:09:38,0:03:37,"3,18"
463,25K,1:22:29,0:16:28,"3,18"
463,30K,1:39:04,0:16:34,"3,19"
463,35K,1:55:54,0:16:51,"3,22"
463,40K,2:12:35,0:16:41,"3,20"
463,META,2:19:41,0:07:05,"3,14"
635,5K,0:16:32,0:16:32,"0,00"
635,10K,0:32:58,0:16:27,"3,17"
635,15K,0:49:28,0:16:30,"3,18"
635,20K,1:05:55,0:16:26,"3,17"
635,Half,1:09:35,0:03:41,"3,21"
635,25K,1:22:30,0:16:35,"3,19"
635,30K,1:39:05,0:16:36,"3,19"
635,35K,1:55:56,0:16:50,"3,22"
635,40K,2:12:40,0:16:44,"3,21"
635,META,2:19:52,0:07:12,"3,17"
380,5K,0:16:33,0:16:33,"0,00"
380,10K,0:33:11,0:16:37,"3,19"
380,15K,0:49:54,0:16:43,"3,21"
380,20K,1:06:32,0:16:38,"3,20"
380,Half,1:10:13,0:03:41,"3,21"
380,25K,1:23:17,0:16:45,"3,21"
380,30K,1:40:01,0:16:44,"3,21"
380,35K,1:56:42,0:16:42,"3,20"
380,40K,2:12:58,0:16:15,"3,15"
380,META,2:19:54,0:06:56,"3,10"
854,5K,0:16:50,0:16:50,"0,00"
854,10K,0:33:42,0:16:52,"3,22"
854,15K,0:50:22,0:16:40,"3,20"
854,20K,1:06:52,0:16:31,"3,18"
854,Half,1:10:32,0:03:40,"3,21"
854,25K,1:23:38,0:16:46,"3,21"
854,30K,1:40:16,0:16:38,"3,20"
854,35K,1:56:45,0:16:29,"3,18"
854,40K,2:12:59,0:16:13,"3,15"
854,META,2:20:05,0:07:06,"3,14"
663,5K,0:16:45,0:16:45,"0,00"
663,10K,0:33:26,0:16:41,"3,20"
663,15K,0:50:07,0:16:41,"3,20"
663,20K,1:06:42,0:16:34,"3,19"
663,Half,1:10:22,0:03:40,"3,21"
663,25K,1:23:26,0:16:44,"3,21"
663,30K,1:40:03,0:16:37,"3,19"
663,35K,1:56:36,0:16:33,"3,19"
663,40K,2:12:54,0:16:18,"3,16"
663,META,2:20:01,0:07:07,"3,15"
873,5K,0:16:29,0:16:29,"0,00"
873,10K,0:32:53,0:16:24,"3,17"
873,15K,0:49:22,0:16:29,"3,18"
873,20K,1:05:45,0:16:23,"3,17"
873,Half,1:09:24,0:03:40,"3,21"
873,25K,1:22:19,0:16:34,"3,19"
873,30K,1:38:46,0:16:27,"3,17"
873,35K,1:55:32,0:16:46,"3,21"
873,40K,2:12:27,0:16:55,"3,23"
873,META,2:20:05,0:07:37,"3,28"
770,5K,0:16:39,0:16:39,"0,00"
770,10K,0:33:19,0:16:40,"3,20"
770,15K,0:49:52,0:16:33,"3,19"
770,20K,1:06:32,0:16:41,"3,20"
770,Half,1:10:13,0:03:40,"3,21"
770,25K,1:23:16,0:16:44,"3,21"
770,30K,1:39:59,0:16:42,"3,20"
770,35K,1:56:41,0:16:43,"3,21"
770,40K,2:13:06,0:16:24,"3,17"
770,META,2:20:12,0:07:06,"3,14"
517,5K,0:16:32,0:16:32,"0,00"
517,10K,0:33:02,0:16:30,"3,18"
517,15K,0:49:46,0:16:43,"3,21"
517,20K,1:06:27,0:16:42,"3,20"
517,Half,1:10:09,0:03:42,"3,22"
517,25K,1:23:12,0:16:44,"3,21"
517,30K,1:39:54,0:16:43,"3,21"
517,35K,1:56:38,0:16:44,"3,21"
517,40K,2:13:01,0:16:22,"3,16"
517,META,2:20:12,0:07:11,"3,16"
690,5K,0:16:34,0:16:34,"0,00"
690,10K,"","",""
690,15K,0:49:51,"",""
690,20K,1:06:32,0:16:42,"3,20"
690,Half,1:10:13,0:03:41,"3,21"
690,25K,1:23:17,0:16:44,"3,21"
690,30K,1:39:59,0:16:43,"3,21"
690,35K,1:56:44,0:16:44,"3,21"
690,40K,"","",""
690,META,2:20:18,"",""
744,5K,0:16:36,0:16:36,"0,00"
744,10K,0:33:10,0:16:35,"3,19"
744,15K,0:49:54,0:16:44,"3,21"
744,20K,1:06:41,0:16:46,"3,21"
744,Half,1:10:25,0:03:45,"3,25"
744,25K,1:23:15,0:16:35,"3,19"
744,30K,1:39:58,0:16:43,"3,21"
744,35K,1:56:39,0:16:41,"3,20"
744,40K,2:13:03,0:16:24,"3,17"
744,META,2:20:19,0:07:14,"3,18"
151,5K,0:15:59,0:15:59,"0,00"
151,10K,0:32:00,0:16:02,"3,12"
151,15K,0:48:02,0:16:01,"3,12"
151,20K,1:04:17,0:16:16,"3,15"
151,Half,1:08:02,0:03:45,"3,25"
151,25K,1:21:31,0:17:13,"3,27"
151,30K,1:38:13,0:16:42,"3,20"
151,35K,1:55:19,0:17:06,"3,25"
151,40K,2:12:52,0:17:33,"3,31"
151,META,2:20:22,0:07:30,"3,25"
695,5K,0:16:30,0:16:30,"0,00"
695,10K,0:32:58,0:16:28,"3,18"
695,15K,0:49:28,0:16:30,"3,18"
695,20K,1:05:55,0:16:28,"3,18"
695,Half,1:09:36,0:03:40,"3,21"
695,25K,1:22:32,0:16:36,"3,19"
695,30K,1:39:07,0:16:35,"3,19"
695,35K,1:55:56,0:16:50,"3,22"
695,40K,2:12:51,0:16:55,"3,23"
695,META,2:20:22,0:07:30,"3,25"
491,5K,0:16:29,0:16:29,"0,00"
491,10K,0:32:56,0:16:27,"3,17"
491,15K,0:49:26,0:16:29,"3,18"
491,20K,1:05:53,0:16:27,"3,17"
491,Half,1:09:33,0:03:41,"3,21"
491,25K,1:22:28,0:16:35,"3,19"
491,30K,1:39:04,0:16:37,"3,19"
491,35K,1:55:54,0:16:50,"3,22"
491,40K,2:12:51,0:16:56,"3,23"
491,META,2:20:22,0:07:30,"3,25"
11861,5K,0:16:34,0:16:34,"0,00"
11861,10K,0:32:58,0:16:23,"3,17"
11861,15K,0:49:24,0:16:27,"3,17"
11861,20K,1:05:51,0:16:27,"3,17"
11861,Half,1:09:30,0:03:38,"3,19"
11861,25K,1:22:27,0:16:36,"3,19"
11861,30K,1:39:09,0:16:42,"3,20"
11861,35K,"","",""
11861,40K,2:13:10,"",""
11861,META,2:20:25,0:07:13,"3,17"
616,5K,0:16:46,0:16:46,"0,00"
616,10K,0:33:26,0:16:41,"3,20"
616,15K,0:50:11,0:16:45,"3,21"
616,20K,1:06:46,0:16:35,"3,19"
616,Half,1:10:26,0:03:39,"3,20"
616,25K,1:23:30,0:16:44,"3,21"
616,30K,1:40:08,0:16:37,"3,19"
616,35K,1:56:56,0:16:48,"3,22"
616,40K,2:13:18,0:16:23,"3,17"
616,META,2:20:27,0:07:08,"3,15"
678,5K,0:16:32,0:16:32,"0,00"
678,10K,0:32:57,0:16:25,"3,17"
678,15K,0:49:28,0:16:31,"3,18"
678,20K,1:05:54,0:16:27,"3,17"
678,Half,1:09:34,0:03:40,"3,21"
678,25K,1:22:29,0:16:34,"3,19"
678,30K,1:39:05,0:16:37,"3,19"
678,35K,1:55:55,0:16:49,"3,22"
678,40K,2:12:59,0:17:04,"3,25"
678,META,2:20:37,0:07:37,"3,28"
350,5K,0:15:58,0:15:58,"0,00"
350,10K,0:32:01,0:16:02,"3,12"
350,15K,0:48:00,0:16:00,"3,12"
350,20K,1:03:56,0:15:56,"3,11"
350,Half,1:07:27,0:03:30,"3,11"
350,25K,1:20:07,0:16:10,"3,14"
350,30K,1:36:38,0:16:32,"3,18"
350,35K,1:53:34,0:16:55,"3,23"
350,40K,2:12:34,0:19:00,"3,48"
350,META,2:20:45,0:08:11,"3,44"
733,5K,0:16:11,0:16:11,"0,00"
733,10K,0:32:23,0:16:12,"3,14"
733,15K,0:48:38,0:16:15,"3,15"
733,20K,1:04:43,0:16:05,"3,13"
733,Half,1:08:18,0:03:35,"3,16"
733,25K,1:20:59,0:16:17,"3,15"
733,30K,1:37:27,0:16:27,"3,17"
733,35K,1:54:41,0:17:14,"3,27"
733,40K,2:12:54,0:18:13,"3,39"
733,META,2:20:43,0:07:49,"3,34"
461,5K,0:16:32,0:16:32,"0,00"
461,10K,0:32:59,0:16:27,"3,17"
461,15K,0:49:28,0:16:30,"3,18"
461,20K,1:05:55,0:16:27,"3,17"
461,Half,1:09:36,0:03:41,"3,21"
461,25K,1:22:26,0:16:30,"3,18"
461,30K,1:39:06,0:16:41,"3,20"
461,35K,1:55:57,0:16:50,"3,22"
461,40K,2:13:00,0:17:03,"3,25"
461,META,2:20:43,0:07:43,"3,31"
1582,5K,0:16:51,0:16:51,"0,00"
1582,10K,0:33:31,0:16:41,"3,20"
1582,15K,0:50:14,0:16:42,"3,20"
1582,20K,1:06:47,0:16:34,"3,19"
1582,Half,1:10:28,0:03:40,"3,21"
1582,25K,1:23:26,0:16:38,"3,20"
1582,30K,1:40:04,0:16:38,"3,20"
1582,35K,1:56:34,0:16:30,"3,18"
1582,40K,2:13:14,0:16:41,"3,20"
1582,META,2:20:44,0:07:29,"3,25"
647,5K,0:16:30,0:16:30,"0,00"
647,10K,0:32:56,0:16:26,"3,17"
647,15K,0:49:25,0:16:29,"3,18"
647,20K,1:05:48,0:16:23,"3,17"
647,Half,"",0:03:47,"3,27"
647,25K,1:22:21,0:16:33,"3,19"
647,30K,1:38:45,0:16:24,"3,17"
647,35K,1:55:27,0:16:42,"3,20"
647,40K,2:12:54,0:17:27,"3,29"
647,META,2:20:49,0:07:54,"3,36"
713,5K,0:16:33,0:16:33,"0,00"
713,10K,0:32:58,0:16:26,"3,17"
713,15K,0:49:29,0:16:30,"3,18"
713,20K,1:05:56,0:16:27,"3,17"
713,Half,1:09:36,0:03:40,"3,21"
713,25K,1:22:30,0:16:34,"3,19"
713,30K,1:38:47,0:16:18,"3,16"
713,35K,1:55:54,0:17:07,"3,25"
713,40K,2:13:27,0:17:33,"3,31"
713,META,2:20:52,0:07:24,"3,22"
840,5K,0:16:35,0:16:35,"0,00"
840,10K,0:33:07,0:16:31,"3,18"
840,15K,0:49:34,0:16:28,"3,18"
840,20K,1:06:04,0:16:30,"3,18"
840,Half,1:09:43,0:03:38,"3,19"
840,25K,1:22:40,0:16:35,"3,19"
840,30K,1:39:25,0:16:46,"3,21"
840,35K,1:56:34,0:17:09,"3,26"
840,40K,2:13:29,0:16:55,"3,23"
840,META,2:20:52,0:07:22,"3,21"
114,5K,0:16:04,0:16:04,"0,00"
114,10K,0:32:23,0:16:18,"3,16"
114,15K,0:48:47,0:16:24,"3,17"
114,20K,1:05:26,0:16:39,"3,20"
114,Half,1:09:11,0:03:45,"3,25"
114,25K,1:22:33,0:17:07,"3,25"
114,30K,1:39:59,0:17:26,"3,29"
114,35K,1:57:26,0:17:27,"3,29"
114,40K,2:13:57,0:16:31,"3,18"
114,META,2:20:59,0:07:02,"3,12"
426,5K,0:16:36,0:16:36,"0,00"
426,10K,0:33:07,0:16:30,"3,18"
426,15K,0:49:48,0:16:41,"3,20"
426,20K,1:06:26,0:16:39,"3,20"
426,Half,1:10:08,0:03:41,"3,21"
426,25K,1:23:11,0:16:45,"3,21"
426,30K,1:39:54,0:16:42,"3,20"
426,35K,1:56:44,0:16:50,"3,22"
426,40K,2:13:41,0:16:57,"3,23"
426,META,2:20:57,0:07:16,"3,19"
787,5K,0:16:39,0:16:39,"0,00"
787,10K,0:33:15,0:16:35,"3,19"
787,15K,0:50:00,0:16:45,"3,21"
787,20K,1:06:46,0:16:47,"3,21"
787,Half,1:10:31,0:03:45,"3,25"
787,25K,1:23:37,0:16:51,"3,22"
787,30K,1:40:27,0:16:50,"3,22"
787,35K,1:57:29,0:17:01,"3,24"
787,40K,2:14:02,0:16:33,"3,19"
787,META,2:21:13,0:07:11,"3,16"
486,5K,0:16:38,0:16:38,"0,00"
486,10K,0:33:20,0:16:43,"3,21"
486,15K,0:50:01,0:16:40,"3,20"
486,20K,1:06:41,0:16:41,"3,20"
486,Half,1:10:26,0:03:44,"3,24"
486,25K,1:23:31,0:16:49,"3,22"
486,30K,1:40:11,0:16:40,"3,20"
486,35K,1:57:09,0:16:59,"3,24"
486,40K,2:14:04,0:16:54,"3,23"
486,META,2:21:23,0:07:19,"3,20"
795,5K,0:17:12,0:17:12,"0,00"
795,10K,0:34:09,0:16:58,"3,24"
795,15K,0:50:50,0:16:41,"3,20"
795,20K,1:07:33,0:16:43,"3,21"
795,Half,1:11:06,0:03:33,"3,14"
795,25K,1:23:55,0:16:21,"3,16"
795,30K,1:40:15,0:16:21,"3,16"
795,35K,1:56:36,0:16:21,"3,16"
795,40K,2:13:29,0:16:53,"3,23"
795,META,2:21:17,0:07:47,"3,33"
584,5K,0:16:41,0:16:41,"0,00"
584,10K,0:33:28,0:16:46,"3,21"
584,15K,0:50:15,0:16:48,"3,22"
584,20K,1:06:59,0:16:44,"3,21"
584,Half,1:10:42,0:03:42,"3,22"
584,25K,1:23:56,0:16:56,"3,23"
584,30K,1:40:50,0:16:54,"3,23"
584,35K,1:57:53,0:17:03,"3,25"
584,40K,2:14:25,0:16:32,"3,18"
584,META,2:21:30,0:07:05,"3,14"
458,5K,0:16:30,0:16:30,"0,00"
458,10K,0:33:04,0:16:33,"3,19"
458,15K,0:49:46,0:16:42,"3,20"
458,20K,1:06:24,0:16:38,"3,20"
458,Half,1:10:05,0:03:42,"3,22"
458,25K,1:23:09,0:16:45,"3,21"
458,30K,1:39:52,0:16:44,"3,21"
458,35K,1:56:36,0:16:43,"3,21"
458,40K,2:13:44,0:17:09,"3,26"
458,META,2:21:37,0:07:52,"3,35"
749,5K,0:16:30,0:16:30,"0,00"
749,10K,0:32:57,0:16:28,"3,18"
749,15K,0:49:27,0:16:30,"3,18"
749,20K,1:05:55,0:16:27,"3,17"
749,Half,1:09:35,0:03:41,"3,21"
749,25K,1:22:33,0:16:39,"3,20"
749,30K,1:39:42,0:17:09,"3,26"
749,35K,1:57:09,0:17:27,"3,29"
749,40K,2:13:51,0:16:41,"3,20"
749,META,2:22:00,0:08:09,"3,43"
194,5K,0:16:32,0:16:32,"0,00"
194,10K,0:33:01,0:16:28,"3,18"
194,15K,0:49:30,0:16:29,"3,18"
194,20K,1:05:58,0:16:28,"3,18"
194,Half,1:09:38,0:03:40,"3,21"
194,25K,1:22:59,0:17:01,"3,24"
194,30K,1:40:17,0:17:18,"3,28"
194,35K,1:57:44,0:17:27,"3,29"
194,40K,2:14:42,0:16:59,"3,24"
194,META,2:22:03,0:07:20,"3,20"
186,5K,0:16:31,0:16:31,"0,00"
186,10K,0:33:01,0:16:29,"3,18"
186,15K,0:49:30,0:16:29,"3,18"
186,20K,1:05:57,0:16:28,"3,18"
186,Half,1:09:37,0:03:39,"3,20"
186,25K,1:22:44,0:16:46,"3,21"
186,30K,1:39:48,0:17:05,"3,25"
186,35K,1:57:09,0:17:21,"3,28"
186,40K,2:14:30,0:17:20,"3,28"
186,META,2:22:14,0:07:44,"3,31"
135,5K,0:16:11,0:16:11,"0,00"
135,10K,0:32:24,0:16:13,"3,15"
135,15K,0:48:39,0:16:16,"3,15"
135,20K,1:04:43,0:16:03,"3,13"
135,Half,1:08:18,0:03:35,"3,16"
135,25K,1:21:04,0:16:22,"3,16"
135,30K,1:38:07,0:17:03,"3,25"
135,35K,1:55:42,0:17:34,"3,31"
135,40K,2:14:04,0:18:22,"3,40"
135,META,2:22:19,0:08:15,"3,46"
760,5K,0:16:59,0:16:59,"0,00"
760,10K,0:33:54,0:16:55,"3,23"
760,15K,0:50:58,0:17:04,"3,25"
760,20K,1:07:53,0:16:56,"3,23"
760,Half,1:11:38,0:03:44,"3,24"
760,25K,1:25:02,0:17:09,"3,26"
760,30K,1:41:56,0:16:53,"3,23"
760,35K,1:58:54,0:16:58,"3,24"
760,40K,2:15:17,0:16:24,"3,17"
760,META,2:22:18,0:07:00,"3,11"
800,5K,0:17:11,0:17:11,"0,00"
800,10K,0:34:16,0:17:05,"3,25"
800,15K,"",0:16:41,"3,20"
800,20K,1:08:13,0:17:17,"3,27"
800,Half,1:12:00,0:03:47,"3,27"
800,25K,1:25:10,0:16:56,"3,23"
800,30K,"",0:16:48,"3,22"
800,35K,1:58:56,0:16:58,"3,24"
800,40K,"","",""
800,META,2:22:21,"",""
630,5K,0:17:12,0:17:12,"0,00"
630,10K,0:34:08,0:16:56,"3,23"
630,15K,0:50:51,0:16:43,"3,21"
630,20K,1:07:43,0:16:52,"3,22"
630,Half,1:11:26,0:03:44,"3,24"
630,25K,1:24:34,0:16:52,"3,22"
630,30K,1:41:29,0:16:55,"3,23"
630,35K,1:58:09,0:16:39,"3,20"
630,40K,2:15:08,0:16:59,"3,24"
630,META,2:22:17,0:07:08,"3,15"
562,5K,0:17:03,0:17:03,"0,00"
562,10K,0:33:55,0:16:51,"3,22"
562,15K,0:50:47,0:16:53,"3,23"
562,20K,1:07:35,0:16:48,"3,22"
562,Half,1:11:18,0:03:43,"3,23"
562,25K,1:24:42,0:17:06,"3,25"
562,30K,1:41:39,0:16:57,"3,23"
562,35K,1:58:33,0:16:55,"3,23"
562,40K,2:15:15,0:16:42,"3,20"
562,META,2:22:28,0:07:12,"3,17"
718,5K,0:16:32,0:16:32,"0,00"
718,10K,0:32:58,0:16:26,"3,17"
718,15K,0:49:28,0:16:29,"3,18"
718,20K,1:05:55,0:16:28,"3,18"
718,Half,1:09:35,0:03:39,"3,20"
718,25K,1:22:42,0:16:46,"3,21"
718,30K,1:40:38,0:17:56,"3,35"
718,35K,1:57:41,0:17:03,"3,25"
718,40K,2:14:51,0:17:10,"3,26"
718,META,2:22:28,0:07:37,"3,28"
798,5K,0:16:59,0:16:59,"0,00"
798,10K,0:33:44,0:16:46,"3,21"
798,15K,0:50:24,0:16:39,"3,20"
798,20K,1:07:06,0:16:42,"3,20"
798,Half,1:10:46,0:03:41,"3,21"
798,25K,1:23:54,0:16:48,"3,22"
798,30K,1:40:47,0:16:54,"3,23"
798,35K,1:58:03,0:17:16,"3,27"
798,40K,2:15:06,0:17:03,"3,25"
798,META,2:22:29,0:07:23,"3,22"
149,5K,0:16:33,0:16:33,"0,00"
149,10K,0:33:00,0:16:27,"3,17"
149,15K,0:49:29,0:16:29,"3,18"
149,20K,1:05:57,0:16:28,"3,18"
149,Half,1:09:38,0:03:41,"3,21"
149,25K,1:22:35,0:16:39,"3,20"
149,30K,1:39:32,0:16:56,"3,23"
149,35K,1:57:08,0:17:37,"3,31"
149,40K,2:14:57,0:17:49,"3,34"
149,META,2:22:36,0:07:39,"3,29"
659,5K,0:16:32,0:16:32,"0,00"
659,10K,0:32:54,0:16:22,"3,16"
659,15K,0:49:15,0:16:20,"3,16"
659,20K,1:05:40,0:16:25,"3,17"
659,Half,1:09:18,0:03:38,"3,19"
659,25K,1:22:23,0:16:43,"3,21"
659,30K,1:39:01,0:16:38,"3,20"
659,35K,1:56:12,0:17:12,"3,26"
659,40K,2:14:15,0:18:02,"3,36"
659,META,2:22:33,0:08:18,"3,47"
430,5K,0:15:53,0:15:53,"0,00"
430,10K,0:31:54,0:16:01,"3,12"
430,15K,0:47:54,0:15:59,"3,12"
430,20K,1:03:50,0:15:56,"3,11"
430,Half,1:07:20,0:03:31,"3,12"
430,25K,1:20:26,0:16:36,"3,19"
430,30K,1:38:07,0:17:42,"3,32"
430,35K,1:56:32,0:18:25,"3,41"
430,40K,2:14:38,0:18:05,"3,37"
430,META,2:22:31,0:07:52,"3,35"
746,5K,0:17:05,0:17:05,"0,00"
746,10K,0:34:11,0:17:07,"3,25"
746,15K,0:51:08,0:16:57,"3,23"
746,20K,1:08:09,0:17:00,"3,24"
746,Half,1:11:53,0:03:44,"3,24"
746,25K,1:25:03,0:16:54,"3,23"
746,30K,1:41:43,0:16:40,"3,20"
746,35K,1:58:15,0:16:32,"3,18"
746,40K,2:14:54,0:16:40,"3,20"
746,META,2:22:37,0:07:41,"3,30"
452,5K,0:16:38,0:16:38,"0,00"
452,10K,0:33:12,0:16:34,"3,19"
452,15K,0:49:55,0:16:43,"3,21"
452,20K,1:06:44,0:16:50,"3,22"
452,Half,1:10:29,0:03:44,"3,24"
452,25K,1:23:36,0:16:52,"3,22"
452,30K,1:40:44,0:17:07,"3,25"
452,35K,1:58:12,0:17:28,"3,30"
452,40K,2:15:18,0:17:07,"3,25"
452,META,2:22:42,0:07:24,"3,22"
